year,ring,couple_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
1978,6,572,a,a,female,gray,1,,,,4,5,1,,4,14.72,130,-3.35,0.38,0,0,,
1978,7,569,a,a,male,gray,1,,,,7,2,4,,2,14.72,130,-3.35,0.38,0,0,,
1979,3,568,a,a,female,gray,3,4,5,1,4,5,1,12,3,21.6,128,-4.77,0.33,0,0,8.71,0.51
1979,6,572,a,a,female,gray,2,4,5,1,4,5,1,40,0,21.6,128,-4.77,0.33,0,0,14.54,0.24
1979,9,577,a,a,female,gray,7,4,5,1,4,5,1,42,3,21.6,128,-4.77,0.33,0,0,14.76,0.22
1979,12,582,a,a,female,gray,5,4,5,1,4,5,1,18,3,21.6,128,-4.77,0.33,0,0,10.29,0.5
1979,31,602,a,a,female,brown,1,12,3,3,11,2,2,13,3,21.6,128,-4.77,0.33,0,0,9.01,0.51
1979,32,566,a,a,male,brown,1,9,2,0,10,1,1,12,4,21.6,128,-4.77,0.33,0,0,8.71,0.51
1979,33,568,a,a,male,gray,1,,,,7,2,4,12,3,21.6,128,-4.77,0.33,0,0,8.71,0.51
1979,35,603,a,a,female,gray,1,5,4,2,5,4,2,18,5,21.6,128,-4.77,0.33,0,0,10.29,0.5
1979,46,606,a,a,female,brown,1,12,3,3,11,2,2,8,4,21.6,128,-4.77,0.33,0,0,7.52,0.54
1979,47,582,a,a,male,gray,1,5,4,2,5,4,2,18,3,21.6,128,-4.77,0.33,0,0,10.29,0.5
1979,48,580,a,a,male,gray,1,5,4,2,5,4,2,20,3,21.6,128,-4.77,0.33,0,0,10.76,0.5
1980,2,567,a,a,female,brown,4,13,4,4,13,4,4,12,3,16.1,138,-3.49,0.35,2,3,8.4,0.65
1980,4,570,a,a,female,gray,8,7,2,4,7,2,4,0,3,16.1,138,-3.49,0.35,12.3,10,5.49,0.71
1980,7,624,a,a,male,gray,3,5,4,2,7,2,4,16,3,16.1,138,-3.49,0.35,2,3,9.48,0.65
1980,9,575,a,a,female,gray,8,5,4,2,4,5,1,11,3,16.1,138,-3.49,0.35,2,3,8.1,0.66
1980,16,585,a,a,female,brown,1,11,2,2,11,2,2,,3,16.1,138,-3.49,0.35,0,0,,
1980,17,586,a,a,female,gray,1,6,3,3,6,3,3,,0,16.1,138,-3.49,0.35,0,0,,
1980,18,587,a,a,female,gray,1,6,3,3,6,3,3,,,16.1,138,-3.49,0.35,0,0,,
1980,32,566,a,a,male,brown,2,,,,10,1,1,9,2,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,33,567,a,a,male,gray,2,6,3,3,7,2,4,12,3,16.1,138,-3.49,0.35,2,3,8.4,0.65
1980,36,604,a,a,female,gray,1,5,4,2,5,4,2,10,2,16.1,138,-3.49,0.35,2,3,7.77,0.67
1980,46,606,a,a,female,brown,2,10,1,1,11,2,2,3,0,16.1,138,-3.49,0.35,8.14,7,5.93,0.65
1980,49,609,a,a,female,gray,2,6,3,3,6,3,3,1,4,16.1,138,-3.49,0.35,10.89,9,5.6,0.68
1980,57,652,a,a,male,brown,1,,,,12,3,3,10,3,16.1,138,-3.49,0.35,2,3,7.77,0.67
1980,63,621,a,a,female,gray,1,5,4,2,5,4,2,9,2,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,64,623,a,a,female,brown,1,12,3,3,11,2,2,9,4,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,65,623,a,a,male,gray,1,4,5,1,4,5,1,9,4,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,66,570,a,a,male,brown,1,14,5,5,14,5,5,0,3,16.1,138,-3.49,0.35,12.3,10,5.49,0.71
1980,67,581,a,a,male,gray,1,6,3,3,6,3,3,4,4,16.1,138,-3.49,0.35,6.5,6,6.15,0.65
1980,68,575,a,a,male,gray,1,5,4,2,6,3,3,11,3,16.1,138,-3.49,0.35,2,3,8.1,0.66
1980,69,624,a,a,female,gray,1,6,3,3,6,3,3,16,3,16.1,138,-3.49,0.35,2,3,9.48,0.65
1980,103,652,a,a,female,gray,1,,,,6,3,3,10,3,16.1,138,-3.49,0.35,2,3,7.77,0.67
1980,104,657,a,a,female,gray,1,5,4,2,6,3,3,14,0,16.1,138,-3.49,0.35,2,3,8.97,0.66
1980,105,660,a,a,female,gray,1,7,2,4,7,2,4,20,3,16.1,138,-3.49,0.35,2,2,10.27,0.59
1981,5,571,a,a,female,gray,4,6,3,3,6,3,3,6,3,18.06,144,-3.26,0.33,3,8,6.96,0.55
1981,29,599,a,a,female,gray,3,7,2,4,6,3,3,,2,18.06,144,-3.26,0.33,0,0,,
1981,52,617,a,a,male,gray,3,7,2,4,7,2,4,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1981,58,617,a,a,female,gray,1,5,4,2,5,4,2,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1981,66,661,a,a,male,brown,2,14,5,5,14,5,5,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1981,71,625,a,a,female,brown,1,11,2,2,11,2,2,,2,18.06,144,-3.26,0.33,0,0,,
1981,72,625,a,a,male,gray,1,5,4,2,5,4,2,,2,18.06,144,-3.26,0.33,0,0,,
1981,73,571,a,a,male,gray,1,7,2,4,8,1,5,6,3,18.06,144,-3.26,0.33,3,8,6.96,0.55
1981,106,661,a,a,female,gray,1,6,3,3,6,3,3,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1982,5,571,a,a,female,gray,5,6,3,3,6,3,3,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,7,579,a,a,male,gray,5,7,2,4,7,2,4,,0,24.34,146,-3.28,0.33,0,0,,
1982,7,658,a,a,male,gray,5,7,2,4,7,2,4,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,8,573,a,a,female,brown,10,11,2,2,10,1,1,10,3,24.34,146,-3.28,0.33,13.3,10,7.78,0.68
1982,9,574,a,a,female,gray,10,5,4,2,4,5,1,-1,5,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,10,662,a,a,male,brown,9,10,1,1,10,1,1,-12,3,24.34,146,-3.28,0.33,19.44,25,3.78,0.58
1982,21,590,a,a,female,gray,6,8,1,5,8,1,5,5,4,24.34,146,-3.28,0.33,13.3,10,6.24,0.67
1982,22,591,a,a,female,brown,4,14,5,5,13,4,4,-2,4,24.34,146,-3.28,0.33,12.67,15,4.88,0.67
1982,24,635,a,a,male,gray,2,5,4,2,5,4,2,5,4,24.34,146,-3.28,0.33,13.3,10,6.24,0.67
1982,29,598,a,a,female,gray,4,6,3,3,6,3,3,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,32,574,a,a,male,brown,4,11,2,2,10,1,1,-1,5,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,33,622,a,a,male,gray,4,7,2,4,7,2,4,-7,5,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,34,591,a,a,male,gray,4,8,1,5,7,2,4,-2,4,24.34,146,-3.28,0.33,12.67,15,4.88,0.67
1982,37,626,a,a,male,gray,1,8,1,5,8,1,5,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,38,605,a,a,female,brown,1,11,2,2,11,2,2,-1,3,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,39,605,a,a,male,gray,1,6,3,3,6,3,3,-1,3,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,40,616,a,a,male,gray,1,8,1,5,6,3,3,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,41,664,a,a,male,gray,1,7,2,4,7,2,4,0,3,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,44,618,a,a,male,brown,4,10,1,1,10,1,1,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,47,607,a,a,male,gray,4,6,3,3,5,4,2,-1,6,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,54,628,a,a,male,brown,2,11,2,2,11,2,2,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,57,652,a,a,male,brown,3,12,3,3,12,3,3,2,4,24.34,146,-3.28,0.33,13,11,5.65,0.66
1982,58,616,a,a,female,gray,2,5,4,2,5,4,2,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,59,618,a,a,female,brown,1,11,2,2,11,2,2,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,64,622,a,a,female,brown,3,,,,11,2,2,-7,5,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,66,661,a,a,male,brown,3,14,5,5,14,5,5,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,68,573,a,a,male,gray,3,7,2,4,6,3,3,10,3,24.34,146,-3.28,0.33,13.3,10,7.78,0.68
1982,70,627,a,a,male,gray,3,8,1,5,8,1,5,-3,4,24.34,146,-3.28,0.33,12.56,16,4.7,0.67
1982,73,571,a,a,male,gray,2,9,2,6,8,1,5,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,74,626,a,a,female,gray,1,7,2,4,7,2,4,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,75,627,a,a,female,gray,1,7,2,4,7,2,4,-3,4,24.34,146,-3.28,0.33,12.56,16,4.7,0.67
1982,76,628,a,a,female,brown,1,13,4,4,13,4,4,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,77,631,a,a,female,gray,1,6,3,3,6,3,3,1,3,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,78,632,a,a,female,gray,1,7,2,4,7,2,4,7,4,24.34,146,-3.28,0.33,13.3,10,6.85,0.67
1982,79,590,a,a,male,gray,1,4,5,1,4,5,1,5,4,24.34,146,-3.28,0.33,13.3,10,6.24,0.67
1982,80,632,a,a,male,gray,1,6,3,3,6,3,3,7,4,24.34,146,-3.28,0.33,13.3,10,6.85,0.67
1982,81,598,a,a,male,brown,1,13,4,4,13,4,4,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,82,633,a,a,male,gray,1,5,4,2,6,3,3,8,1,24.34,146,-3.28,0.33,13.3,10,7.17,0.68
1982,103,652,a,a,female,gray,3,6,3,3,6,3,3,2,4,24.34,146,-3.28,0.33,13,11,5.65,0.66
1982,104,653,a,a,female,gray,3,4,5,1,6,3,3,1,3,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,105,658,a,a,female,gray,3,8,1,5,7,2,4,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,106,661,a,a,female,gray,2,7,2,4,6,3,3,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,107,662,a,a,female,gray,1,7,2,4,8,1,5,-12,3,24.34,146,-3.28,0.33,19.44,25,3.78,0.58
1982,108,664,a,a,female,brown,1,11,2,2,11,2,2,0,3,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1983,1,601,a,a,male,brown,13,12,3,3,11,2,2,-12,5,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,5,571,a,a,female,gray,6,6,3,3,6,3,3,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,8,573,a,a,female,brown,11,10,1,1,10,1,1,-6,5,7.86,110,-0.52,0.38,10.22,9,6.41,0.59
1983,9,576,a,a,female,gray,11,4,5,1,4,5,1,-24,2,7.86,110,-0.52,0.38,10,27,2.22,0.35
1983,10,662,a,a,male,brown,10,11,2,2,10,1,1,-21,6,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,22,591,a,a,female,brown,5,14,5,5,13,4,4,-14,5,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,30,600,a,a,female,gray,2,5,4,2,5,4,2,-4,2,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,31,601,a,a,female,brown,5,11,2,2,11,2,2,-12,5,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,33,622,a,a,male,gray,5,7,2,4,7,2,4,-5,4,7.86,110,-0.52,0.38,9.75,8,6.61,0.58
1983,34,591,a,a,male,gray,5,6,3,3,7,2,4,-14,5,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,40,616,a,a,male,gray,2,6,3,3,6,3,3,-12,6,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,41,654,a,a,male,gray,2,,,,7,2,4,-12,4,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,43,610,a,a,male,gray,3,4,5,1,4,5,1,-15,5,7.86,110,-0.52,0.38,9,18,4.45,0.67
1983,44,666,a,a,male,brown,5,10,1,1,10,1,1,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,45,645,a,a,male,brown,2,11,2,2,11,2,2,-13,4,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,51,611,a,a,female,gray,4,6,3,3,6,3,3,-18,5,7.86,110,-0.52,0.38,9.43,21,3.92,0.59
1983,55,614,a,a,male,gray,2,5,4,2,5,4,2,-6,1,7.86,110,-0.52,0.38,10.22,9,6.41,0.59
1983,56,615,a,a,female,brown,1,,,,12,3,3,1,1,7.86,110,-0.52,0.38,7.5,2,8.2,0.54
1983,58,616,a,a,female,gray,3,7,2,4,5,4,2,-12,6,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,60,619,a,a,female,gray,2,7,2,4,7,2,4,-27,2,7.86,110,-0.52,0.38,10,30,1.83,0.36
1983,61,659,a,a,male,gray,2,5,4,2,6,3,3,,0,7.86,110,-0.52,0.38,0,0,,
1983,64,622,a,a,female,brown,4,11,2,2,11,2,2,-5,4,7.86,110,-0.52,0.38,9.75,8,6.61,0.58
1983,66,661,a,a,male,brown,4,13,4,4,14,5,5,-21,5,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,68,573,a,a,male,gray,4,,,,6,3,3,-6,5,7.86,110,-0.52,0.38,10.22,9,6.41,0.59
1983,73,571,a,a,male,gray,3,8,1,5,8,1,5,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,78,632,a,a,female,gray,2,7,2,4,7,2,4,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,80,632,a,a,male,gray,2,6,3,3,6,3,3,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,82,608,a,a,male,gray,2,7,2,4,6,3,3,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,83,637,a,a,female,brown,2,11,2,2,11,2,2,-16,4,7.86,110,-0.52,0.38,9.11,19,4.32,0.68
1983,84,600,a,a,male,gray,2,5,4,2,6,3,3,-4,2,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,85,670,a,a,male,gray,2,5,4,2,5,4,2,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,86,665,a,a,male,gray,1,8,1,5,8,1,5,-19,3,7.86,110,-0.52,0.38,9.59,22,3.67,0.46
1983,87,611,a,a,male,gray,1,7,2,4,7,2,4,-18,5,7.86,110,-0.52,0.38,9.43,21,3.92,0.59
1983,88,640,a,a,male,gray,1,5,4,2,5,4,2,-13,5,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,89,640,a,a,female,gray,1,6,3,3,6,3,3,-13,5,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,90,619,a,a,male,gray,1,8,1,5,8,1,5,-27,2,7.86,110,-0.52,0.38,10,30,1.83,0.36
1983,91,642,a,a,female,brown,1,11,2,2,11,2,2,-17,4,7.86,110,-0.52,0.38,9.25,20,4.14,0.68
1983,92,643,a,a,female,gray,1,5,4,2,5,4,2,-10,3,7.86,110,-0.52,0.38,10.23,13,5.37,0.62
1983,93,643,a,a,male,gray,1,5,4,2,5,4,2,-10,3,7.86,110,-0.52,0.38,10.23,13,5.37,0.62
1983,94,642,a,a,male,brown,1,14,5,5,14,5,5,-17,4,7.86,110,-0.52,0.38,9.25,20,4.14,0.68
1983,95,645,a,a,female,gray,1,6,3,3,6,3,3,-13,4,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,96,649,a,a,female,brown,1,14,5,5,14,5,5,-4,3,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,97,649,a,a,male,brown,1,14,5,5,14,5,5,-4,3,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,100,615,a,a,male,gray,1,5,4,2,5,4,2,1,1,7.86,110,-0.52,0.38,7.5,2,8.2,0.54
1983,104,654,a,a,female,gray,4,6,3,3,6,3,3,-12,4,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,105,659,a,a,female,gray,4,7,2,4,7,2,4,,0,7.86,110,-0.52,0.38,0,0,,
1983,106,661,a,a,female,gray,3,8,1,5,6,3,3,-21,5,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,107,662,a,a,female,gray,2,9,2,6,8,1,5,-21,6,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,110,665,a,a,female,gray,2,5,4,2,5,4,2,-19,3,7.86,110,-0.52,0.38,9.59,22,3.67,0.46
1983,111,629,a,a,male,gray,2,5,4,2,6,3,3,-19,5,7.86,110,-0.52,0.38,9.59,22,3.67,0.46
1983,112,666,a,a,female,gray,1,4,5,1,6,3,3,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,113,670,a,a,female,gray,2,7,2,4,8,1,5,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1984,1,601,a,a,male,brown,14,10,1,1,11,2,2,7,2,36.2,135,-2.29,0.35,21.33,6,9.92,0.6
1984,5,571,a,a,female,gray,7,6,3,3,6,3,3,21,3,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,13,583,a,a,female,gray,4,7,2,4,7,2,4,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,20,589,a,a,female,gray,8,6,3,3,6,3,3,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,22,591,a,a,female,brown,6,13,4,4,13,4,4,11,3,36.2,135,-2.29,0.35,12,2,10.81,0.56
1984,31,601,a,a,female,brown,6,,,,11,2,2,7,2,36.2,135,-2.29,0.35,21.33,6,9.92,0.6
1984,33,583,a,a,male,gray,6,8,1,5,7,2,4,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,34,591,a,a,male,gray,6,7,2,4,7,2,4,11,3,36.2,135,-2.29,0.35,12,2,10.81,0.56
1984,40,616,a,a,male,gray,3,6,3,3,6,3,3,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,44,655,a,a,male,brown,6,8,3,-1,10,1,1,12,2,36.2,135,-2.29,0.35,10,1,11.03,0.54
1984,50,651,a,a,male,gray,6,6,3,3,7,2,4,4,4,36.2,135,-2.29,0.35,28,9,9.13,0.62
1984,56,615,a,a,female,brown,2,12,3,3,12,3,3,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,58,616,a,a,female,gray,4,6,3,3,5,4,2,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,66,661,a,a,male,brown,5,14,5,5,14,5,5,9,3,36.2,135,-2.29,0.35,16.25,4,10.37,0.58
1984,73,571,a,a,male,gray,4,8,1,5,8,1,5,21,3,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,78,632,a,a,female,gray,3,6,3,3,7,2,4,23,1,36.2,135,-2.29,0.35,0,0,12.43,0.41
1984,80,632,a,a,male,gray,3,6,3,3,6,3,3,23,1,36.2,135,-2.29,0.35,0,0,12.43,0.41
1984,82,608,a,a,male,gray,3,6,3,3,6,3,3,19,2,36.2,135,-2.29,0.35,0,0,11.65,0.47
1984,100,615,a,a,male,gray,2,4,5,1,5,4,2,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,102,651,a,a,female,brown,1,12,3,3,12,3,3,4,4,36.2,135,-2.29,0.35,28,9,9.13,0.62
1984,104,655,a,a,female,gray,5,6,3,3,6,3,3,12,2,36.2,135,-2.29,0.35,10,1,11.03,0.54
1984,106,661,a,a,female,gray,4,5,4,2,6,3,3,9,3,36.2,135,-2.29,0.35,16.25,4,10.37,0.58
1984,109,589,a,a,male,gray,3,8,1,5,8,1,5,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,113,671,a,a,female,gray,3,7,2,4,8,1,5,18,3,36.2,135,-2.29,0.35,0,0,11.53,0.49
1984,116,675,a,a,female,gray,1,,,,7,2,4,24,1,36.2,135,-2.29,0.35,0,0,12.58,0.4
1984,122,634,a,a,male,brown,1,,,,10,1,1,7,3,36.2,135,-2.29,0.35,21.33,6,9.92,0.6
1984,123,671,a,a,male,gray,2,6,3,3,6,3,3,18,3,36.2,135,-2.29,0.35,0,0,11.53,0.49
1984,124,683,a,a,female,gray,1,7,2,4,7,2,4,,,36.2,135,-2.29,0.35,0,0,,
1984,125,683,a,a,male,brown,1,11,2,2,11,2,2,,,36.2,135,-2.29,0.35,0,0,,
1985,13,583,a,a,female,gray,5,7,2,4,7,2,4,14,2,25.57,142,-5.33,0.4,13.38,8,7.55,0.65
1985,22,592,a,a,female,brown,7,13,4,4,13,4,4,18,4,25.57,142,-5.33,0.4,4.5,4,8.19,0.58
1985,28,647,a,a,male,gray,4,6,3,3,6,3,3,2,4,25.57,142,-5.33,0.4,24.5,20,4.83,0.66
1985,33,583,a,a,male,gray,7,9,2,6,7,2,4,14,2,25.57,142,-5.33,0.4,13.38,8,7.55,0.65
1985,40,616,a,a,male,gray,4,6,3,3,6,3,3,5,3,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,43,678,a,a,male,gray,5,,,,4,5,1,-10,4,25.57,142,-5.33,0.4,30.19,32,2.65,0.79
1985,44,655,a,a,male,brown,7,11,2,2,10,1,1,6,2,25.57,142,-5.33,0.4,22.31,16,6.03,0.67
1985,55,614,a,a,male,gray,4,6,3,3,5,4,2,12,4,25.57,142,-5.33,0.4,16.8,10,7.16,0.63
1985,58,616,a,a,female,gray,5,,,,5,4,2,5,3,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,61,659,a,a,male,gray,4,5,4,2,6,3,3,24,2,25.57,142,-5.33,0.4,2.5,2,9.38,0.52
1985,62,620,a,a,female,gray,2,6,3,3,6,3,3,17,4,25.57,142,-5.33,0.4,7.2,5,8.04,0.6
1985,66,661,a,a,male,brown,6,,,,14,5,5,0,3,25.57,142,-5.33,0.4,25.68,22,4.14,0.65
1985,78,632,a,a,female,gray,4,7,2,4,7,2,4,16,3,25.57,142,-5.33,0.4,9,6,7.88,0.62
1985,80,632,a,a,male,gray,4,6,3,3,6,3,3,16,3,25.57,142,-5.33,0.4,9,6,7.88,0.62
1985,82,674,a,a,male,gray,4,6,3,3,6,3,3,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,83,636,a,a,female,brown,4,,,,11,2,2,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,84,639,a,a,male,gray,4,6,3,3,6,3,3,21,3,25.57,142,-5.33,0.4,2.5,2,8.65,0.55
1985,86,663,a,a,male,gray,3,9,2,6,8,1,5,-6,3,25.57,142,-5.33,0.4,28.57,28,3.3,0.73
1985,87,3,a,a,male,gray,3,,,,7,2,4,22,2,25.57,142,-5.33,0.4,2.5,2,8.86,0.54
1985,89,639,a,a,female,gray,3,6,3,3,6,3,3,21,3,25.57,142,-5.33,0.4,2.5,2,8.65,0.55
1985,100,684,a,a,male,gray,3,5,4,2,5,4,2,11,3,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,101,712,a,a,male,gray,3,7,2,4,7,2,4,10,2,25.57,142,-5.33,0.4,19.25,12,6.83,0.59
1985,104,655,a,a,female,gray,6,6,3,3,6,3,3,6,2,25.57,142,-5.33,0.4,22.31,16,6.03,0.67
1985,105,659,a,a,female,gray,6,7,2,4,7,2,4,24,2,25.57,142,-5.33,0.4,2.5,2,9.38,0.52
1985,106,661,a,a,female,gray,5,6,3,3,6,3,3,0,3,25.57,142,-5.33,0.4,25.68,22,4.14,0.65
1985,107,663,a,a,female,gray,4,8,1,5,8,1,5,-6,3,25.57,142,-5.33,0.4,28.57,28,3.3,0.73
1985,111,636,a,a,male,gray,4,6,3,3,6,3,3,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,113,671,a,a,female,gray,4,8,1,5,8,1,5,1,3,25.57,142,-5.33,0.4,25.14,21,4.49,0.65
1985,116,674,a,a,female,gray,2,8,1,5,7,2,4,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,120,620,a,a,male,gray,2,5,4,2,5,4,2,17,4,25.57,142,-5.33,0.4,7.2,5,8.04,0.6
1985,121,682,a,a,female,brown,2,10,1,1,12,3,3,-3,3,25.57,142,-5.33,0.4,27.2,25,3.59,0.69
1985,122,634,a,a,male,brown,2,10,1,1,10,1,1,6,2,25.57,142,-5.33,0.4,22.31,16,6.03,0.67
1985,123,671,a,a,male,gray,3,6,3,3,6,3,3,1,3,25.57,142,-5.33,0.4,25.14,21,4.49,0.65
1985,127,711,a,a,male,gray,3,7,2,4,7,2,4,9,4,25.57,142,-5.33,0.4,20.31,13,6.65,0.61
1985,128,684,a,a,female,brown,2,13,4,4,13,4,4,11,3,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,165,711,a,a,female,brown,3,11,2,2,11,2,2,9,4,25.57,142,-5.33,0.4,20.31,13,6.65,0.61
1985,166,712,a,a,female,gray,3,7,2,4,7,2,4,10,2,25.57,142,-5.33,0.4,19.25,12,6.83,0.59
1985,167,713,a,a,female,brown,3,12,3,3,12,3,3,5,2,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,168,713,a,a,male,gray,2,6,3,3,6,3,3,5,2,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,193,3,a,a,female,gray,2,5,4,2,5,4,2,22,2,25.57,142,-5.33,0.4,2.5,2,8.86,0.54
1986,13,583,a,a,female,gray,6,6,3,3,7,2,4,-29,4,34.49,131,-5.52,0.4,44.35,31,-0.9,0.35
1986,22,592,a,a,female,brown,8,11,2,2,13,4,4,-17,6,34.49,131,-5.52,0.4,41.11,19,3.62,0.67
1986,25,594,a,a,female,gray,4,7,2,4,7,2,4,,,34.49,131,-5.52,0.4,0,0,,
1986,33,583,a,a,male,gray,8,7,2,4,7,2,4,-29,4,34.49,131,-5.52,0.4,44.35,31,-0.9,0.35
1986,66,661,a,a,male,brown,7,13,4,4,14,5,5,-12,1,34.49,131,-5.52,0.4,39,14,6.1,0.73
1986,82,633,a,a,male,gray,5,6,3,3,6,3,3,-6,2,34.49,131,-5.52,0.4,34,8,8.37,0.56
1986,84,639,a,a,male,gray,5,6,3,3,6,3,3,6,4,34.49,131,-5.52,0.4,0,0,11,0.21
1986,86,714,a,a,male,gray,4,7,2,4,8,1,5,-7,5,34.49,131,-5.52,0.4,35.11,9,8.01,0.61
1986,89,639,a,a,female,gray,4,7,2,4,6,3,3,6,4,34.49,131,-5.52,0.4,0,0,11,0.21
1986,92,644,a,a,female,gray,4,6,3,3,5,4,2,-14,3,34.49,131,-5.52,0.4,40,16,5.13,0.71
1986,99,650,a,a,female,gray,4,6,3,3,6,3,3,-8,4,34.49,131,-5.52,0.4,36,10,7.71,0.65
1986,100,692,a,a,male,gray,4,6,3,3,5,4,2,-4,3,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
1986,104,656,a,a,female,gray,7,6,3,3,6,3,3,-4,4,34.49,131,-5.52,0.4,30.67,6,9.27,0.47
